word	freq_piyut	freq_memar	memar_he_candidate	conf	source	context
הציצר	1	0		0	פיוט #1027 — צלות יום הכפור	אדכר עובד טבאתה * הב עלי מדכרו: ‏ הציצר בירי * ואתקע
ויגזע	1	0		0	פיוט #1027 — צלות יום הכפור	אשר בחרו : והנני משחיתם * ויגזע כל בשר וישארו: אנשים במחנה' *
הסטברו	1	0		0	פיוט #1027 — צלות יום הכפור	ובמו השחר עלה * גפרית ואש הסטברו: ושחת ארצה ותשחת * הארץ
וצריקותו	1	0		0	פיוט #1028 — צלות יום הכפור	תמצא זה וצריקותו : והקריב את אשר לחטאת ראישון * זה הי תורותו:
עביראתו	1	0		0	פיוט #1028 — צלות יום הכפור	'עביראתו: ובקשת משם את יהוה * אלהיך ומצאתו:
ערירי	1	0		0	פיוט #1029 — צלות ‏ הכפור	ולאבהתי * ולמלמדי ולספרי: מרי לא תמית יתי ערירי * ולא תשרף לבי
זילך	1	0		0	פיוט #1029 — צלות ‏ הכפור	תימר * משה ליתו שליח: זילך מנו דזעקה אלהי ואמר לו עלה אלי:
יחדאית	1	0		0	פיוט #1030 — צלות יום הכפור	יחדאית: והשלישי 'כתבה רבה * 'דרד ביומה דבו עמית: מראה כבוד
רמשבנה	1	0		0	פיוט #1030 — צלות יום הכפור	'רמשבנה בממציחתו. * והארון ממחצית : בוצינת מנורתו תוקד * 'בשמן
בממציחתו	1	0		0	פיוט #1030 — צלות יום הכפור	'רמשבנה בממציחתו. * והארון ממחצית : בוצינת מנורתו תוקד * 'בשמן
כריתית	1	0		0	פיוט #1030 — צלות יום הכפור	בה בכית: אן אתריח אלה * יכתב לה 'ספר כריתית : ושלחה מביתו *
קדקרך	1	0		0	פיוט #1030 — צלות יום הכפור	'מיסרך: דעל ‏ יראה כל זכורך: ‏ עלי אזכר * קדקרך
דזאזינו	1	0		0	פיוט #1030 — צלות יום הכפור	דזאזינו השמים * ואדברה דברי * ומה הו זה הדבר *' אלא ‏
ורברי	1	0		0	פיוט #1030 — צלות יום הכפור	ברתת ואתת ואמרת * עבודי ורברי; שמני להלך להאיר * וכל אור
הסגור	1	0		0	פיוט #1030 — צלות יום הכפור	יהי אור ויהי אור: בבניאן תרחת * יפתח הסגור: ככן באחד ביייטי
ביייטי	1	0		0	פיוט #1030 — צלות יום הכפור	יהי אור ויהי אור: בבניאן תרחת * יפתח הסגור: ככן באחד ביייטי
קיויבי	1	0		0	פיוט #1030 — צלות יום הכפור	יתן מטר עצור: 'בשמירות קיויבי נצא מן בית האסור: בם ובכם
יושיעו	1	0		0	פיוט #1030 — צלות יום הכפור	המשפט * ממנו לא תסור: מן לו מושיע יושיעו מן צר * ויהי לו צור;
ושלג	1	0		0	פיוט #1031 — צלות יום הכפור	במיני הגשם * מטר ושלג וברד :
ניהפכו	1	0		0	פיוט #1031 — צלות יום הכפור	ניהפכו אהלין בעדניון * לא ימושו עליו עד :
ותסתדר	1	0		0	פיוט #1033 — בשן: והמימר על זה יתמר * ישר הוֹיך ממן	השמיני אשר: בו תעמד מתחת * ותעל ותסתדר: בצלותך אנה * ומן
ותגיב	1	0		0	פיוט #1033 — בשן: והמימר על זה יתמר * ישר הוֹיך ממן	לו מימר יימר: והמכתב יתפתח * והמגפה תעצר: והבהן יברך * ותגיב
ראכתבת	1	0		0	פיוט #1033 — בשן: והמימר על זה יתמר * ישר הוֹיך ממן	בניך ובניו * יום אשר עמדת : תדיר כד 'דקרי * מליה ראכתבת : תמונת
עמידותך	1	0		0	פיוט #1034 — צלות ‏ הכפור	מותך: אל יום אחריתך * אל יום עמידותך: לבין ידי מרך * תתגלי
ישמיע	1	0		0	פיוט #1034 — צלות ‏ הכפור	ויקרא מלאך אלהים * מקרא ישמיע' יתך: חרבת' משרוי * אתר סגדתך :
רתואתך	1	0		0	פיוט #1034 — צלות ‏ הכפור	מחרון אפך * 'בזרוז רתואתך : שוב מחרון אפך * והסיר קצפך ומניפותך :
ויפקירהו	1	0		0	פיוט #1034 — צלות ‏ הכפור	לא 'הפֿיך את עיניו: ויצא מזה היום * ויפקירהו אדניו: בעשות מועד
וקטיר	1	0		0	פיוט #1035 — צלות יום הכפור	אל אהל מועד * וקטיר המזבחה: ריח ניחח ושלמים * תריח וניר
מרהפין	1	0		0	פיוט #1036 — צלות יום הכפור	וכנוש: מלאביה 'מרהפין * יתחני הדרוש: בוה היום כי ממו * יצא
יובילי	1	0		0	פיוט #1036 — צלות יום הכפור	במימר ‏ חשבן קשטה אשר * יאמרו הן יובילי העולם עליו *
וסליחית	1	0		0	פיוט #1036 — צלות יום הכפור	כל אשר בה : ולית זה לבדו * ולא אלא היש בה: כפירות וסליחית *
דלודיעך	1	0		0	פיוט #1037 — צלות יום הכפור	קדום : דלודיעך במפרש * על יד נביא עצום : נביה רבה משה אשרי
חמועדים	1	0		0	פיוט #1037 — צלות יום הכפור	לבל מן חמועדים * נא נפרש כפרוש: מה אתקדם בזאת * זכרונו מן ראש:
רנוש	1	0		0	פיוט #1037 — צלות יום הכפור	רנוש: בו קם רעי אבן ישראל * טוב מי אליו דרוש: בו פקד יהוה
מלקוש	1	0		0	פיוט #1037 — צלות יום הכפור	ועשה הפסח בעתו * לא יורא ולא מלקוש: לית כזבח עורנך * דהלף
פדוש	1	0		0	פיוט #1037 — צלות יום הכפור	ידו פדוש: בכהנה בברכה * הגדלה על ראש : בני ישראל ושני * הכרובים
הוריאךי	1	0		0	פיוט #1038 — צלות יום הכפור	הוריאךי הך ‏ והך זאת: זאת סוביב בה מנוח * מנחיה 'ביחדאות:
מצזה	1	0		0	פיוט #1039 — צלות יום הכפור	המועד 'דיתעבד * באשר 'מצזה: והממלל מתקצר אנה * עד לא יאמרו
סוביבו	1	0		0	פיוט #1039 — צלות יום הכפור	רכבו * 'בשמימיו ויכיר: סוד סגיל סוביבו * סוף ראה לו סופיר: דור
סניר	1	0		0	פיוט #1039 — צלות יום הכפור	ספיר: ואחד ילך 'בדרכיו * ומדבריו סניר: ואחד ישב כתושב * לא
פע	1	0		0	פיוט #1040 — צלות יום הכפור	וישביר * מן בריה דלא פע: ומה לאוי אז'החל * לקחת' מזה ולתת ;
מסנרת	1	0		0	פיוט #1040 — צלות יום הכפור	לו מסנרת: ודלא יזכר בערב * יזכר ממחרת: ודיגדל ממדכר * והיה
רמימרו	1	0		0	פיוט #1040 — צלות יום הכפור	רמימרו יערף * כמטר לקחי: דכל מימיו מים חיים * וכל ‏ דסבע
חדבר	1	0		0	פיוט #1040 — צלות יום הכפור	וצריקות מובאי: ‏ חדבר לו ‏ * כי כל מן יראה': אלהים לו
נשיב	1	0		0	פיוט #1040 — צלות יום הכפור	נלך דרך מדרשין * נשיב דבר האמור:
שירתח	1	0		0	פיוט #1040 — צלות יום הכפור	ייתי לחכמה מקור : וזאת שירתח כטל * גביר לכל שבור: והיא כאיש החכום
והלמש	1	0		0	פיוט #1040 — צלות יום הכפור	בין העוף והלמש * אשר במים רמש : בין הבהמה והחיה * זה 'ברש וזה
וגיר	1	0		0	פיוט #1040 — צלות יום הכפור	לפרכת : ויבא דלא על מודע * וגיר דלא מן עת: ויפתח אוצר
ומלופוט	1	0		0	פיוט #1042 — אלהים יסתגד ‏ - , ותמר ישתבח	רב אלה , ‏ וכי בשם ויתרבי ‏ ומלופוט
זילנים	1	0		0	פיוט #1042 — אלהים יסתגד ‏ - , ותמר ישתבח	אני אל שדי ' לעתירים ולאביונים: התהלך לפני * ונוס מן זילנים: ‏
תובהבים	1	0		0	פיוט #1042 — אלהים יסתגד ‏ - , ותמר ישתבח	תובהבים יצא ממו פתור:‎
נשתחזי	1	0		0	פיוט #1043 — צלות יום הכפור	נשתחזי אלא לו לבדו: כי יהוה הוא האלהים * אין עוד מלבדו:
מקציפים	1	0		0	פיוט #1044 — צלות יום הכפור	אנחנו רעים * וחטאים מקציפים: ורחמיך על כל * עונינו עדפים: יהוה
ושוזבי	1	0		0	פיוט #1045 — צלות ‏ הכפור	צפרתי מהם יתום * ולא אמתן להבי: אלא אהן כוכבה * 'דלמדני ושוזבי:
יצזה	1	0		0	פיוט #1045 — צלות ‏ הכפור	יגזי יהוה גמלו בטוב : והברכה לו יצזה': והנה נתן גדלות * ורוממות לאל
וחארץ	1	0		0	פיוט #1045 — צלות ‏ הכפור	השמים וחארץ * הים וכל אשר בם : עם הדורות אתה * ‏ חליפותם : לא
מחדישם	1	0		0	פיוט #1045 — צלות ‏ הכפור	אחת * תדע כל צפינותם: ובפעם אחת * תתן משלותם : ואתה מחדישם *
חבמתם	1	0		0	פיוט #1045 — צלות ‏ הכפור	כל החכומים * בכל חבמתם: וכל הנבונים * בכל בינתם: לא תודיע
בזזעוים	1	0		0	פיוט #1045 — צלות ‏ הכפור	'רמחכמה * באבדנות כל מוחים: אדם לא תיבל מנה' * תשרי 'בזזעוים:
יובקדוש	1	0		0	פיוט #1047 — צלות יום הכפור	יתברך * ומשמה יברכנו: וחילה רחמנה * 'ברחמיו יקבלנו: יובקדוש שמו
לגזיותיכם	1	0		0	פיוט #1048 — במימרינו: בי בשם יהוה אקרא * והבו גדל לאלהינו	והשנים דביקים בכם: זה בו אנחו לגזיותיכם * וזה בו ענות לנפשותיכם :
סישיתי	1	0		0	פיוט #1050 — צלות יום הכפור	א-סישיתי *‎ “ אלה רב ולית‎
מהס	1	0		0	פיוט #1050 — צלות יום הכפור	å, ‏ אלה רב ינשקו המכתבים כל הקהלי יהוה יסגי מהס אמן .‏ נ ‏ *
ברכאתך	1	0		0	פיוט #1051 — צלות לילת חדה מפוק השבת	יתפלל בהם * תניפהו תנופה * אהיה ברכאתך * עלינו אספה * כי חרב
משכילים	1	0		0	פיוט #1052 — צלות לילת חדה מפוק השבת	: נירות משבחים * בעלמה הושמו * משכילים מבדילים * למן רבו ועצמו *
אתבוגנו	1	0		0	פיוט #1052 — צלות לילת חדה מפוק השבת	תטרף מסכיניםי לתשבחתך אתבוגנו * ולא תסתיר פניך * פני מן אליך
נסתכלו	1	0		0	פיוט #1052 — צלות לילת חדה מפוק השבת	בי אמנותך מיטב * למיטב עמלו * והסהד נסתכלו * בכתבה וממללן *
ואהוח	1	0		0	פיוט #1053 — צלות לילת חדה מפוק השבת	שלמה * ואהוח לן ברחמיך * מן אהן ארצמה * כי המשפט לך באחרית *
הציעם	1	0		0	פיוט #1054 — צלות לילת חדה מפוק השבת	זהרה ושמשה סהדין: לית כותה ומלבר מנה * יום הציעם דזומנה: לא
שומיח	1	0		0	פיוט #1062 — ויהוה אלה וכימי מן מימר אדונן אבישע רצון יהוה עליו	הנירות ערבו * ארשי כהניה : בהם תתברכו * וישקף מן שומיח ;
קותמים	1	0		0	פיוט #1063 — ‏ שבת עשרת יומי הסליחות	ואכלתי * שלשה קותמים מכל: וקמתי על רגלי * ואמרתי בחייך אה סהבי:
ולדביקים	1	0		0	פיוט #1063 — ‏ שבת עשרת יומי הסליחות	לי ברוך יהוה * לתפושי דתי: ולדביקים בו * ולשמורי תורותי: ובין מה
ומודיע	1	0		0	פיוט #1063 — ‏ שבת עשרת יומי הסליחות	בעתו * ומודיע ישראל: והך מה אני נבי * ואחי אהרן כהן: כן זה נבי
שורד	1	0		0	פיוט #1063 — ‏ שבת עשרת יומי הסליחות	וצבאיו * בידיו סמיכים: ויחתם משה צלותו שורד מן השמים : אל ראש
עלמהג	1	0		0	פיוט #1066 — צלות ‏ עשרת ‘ ‏ הסליחות	אתהו דבריך עלמהג ₪ ‏ שג ‏
והוג	1	0		0	פיוט #1072 — רב אלה , וכי בשם וישרו אלקטף '	וישם אלהנו זה השבת אשר הו שבת עשרת יומי הסליחות: והוג
ושתבח	1	0		0	פיוט #1072 — רב אלה , וכי בשם וישרו אלקטף '	הנכבד ‏ ושתבח ‏ מימר זקן ישראל אברהם
צזי	1	0		0	פיוט #1075 — הבליל : ועל ידו אפרש לכם * זה השבת הגדיל	לאמר : צזי את בני ישראל ‏
ותצטמת	1	0		0	פיוט #1077 — עבודה דעלמה תסתגד ותשתבח וישתבח	בגדלו יצמח עשב הטוב * ובפרדיס לבך לו יטע: ותצטמת ברצון קרוב *
ברחוקך	1	0		0	פיוט #1078 — ומקדש ומרקה אתהו חדה וישתבח	הקרבן * תקרבך אל רבך: טובך תשימה בנצירו מלב ומנפש * ברחוקך
אילימיניסיעי	1	0		0	פיוט #1079 — צלות עשרת יומי הסליחות צפרה	‏ אילימיניסיעי
