book,chapter,verse,sort_pos,lemma,variant,marks,reading,anchor,needs_review
EXO,22,23,2,והרגתי,י,,והרגתי] י,lemma~num,1
EXO,22,24,1,כנשא,כנשיא,,כנשא] כנשיא,lemma~num,1
EXO,22,24,2,תלוה,תלוי,,תלוה] תלוי,lemma~num,1
EXO,22,26,1,היא,והיא,,היא] והיא,lemma~num,1
EXO,22,27,1,תאר,תאחר,,תאר] תאחר,lemma~num,1
EXO,22,28,1,מליתך,מלאתיך,,מליתך] מלאתיך,lemma~num,1
EXO,22,29,1,תתנו,תתננו,,תתנו] תתננו,lemma~num,1
EXO,22,29,2,אמו,עמו,,אמו] עמו,lemma~num,1
EXO,22,30,1,תשליכו,י,,תשליכו] י,lemma~num,1
EXO,22,30,2,השלך,השליך,,השלך] השליך,lemma~num,1
EXO,22,30,3,טרפה,מריפה,,טרפה] מריפה,lemma~num,1
EXO,23,3,1,תהדר,תאדר,,תהדר] תאדר,lemma~num,1
EXO,23,4,1,חמרו,חמורו,,חמרו] חמורו,lemma~num,1
EXO,23,4,2,איבך,איביך,,איבך] איביך,lemma~num,1
EXO,23,4,3,השב,השיב,,השב] השיב,lemma~num,1
EXO,23,7,1,כי,וכי,,כי] וכי,lemma+num,1
EXO,23,11,1,לכרמך,לכרמיך,,לכרמך] לכרמיך,lemma~num,1
EXO,23,12,1,והגר,וגרך,,והגר] וגרך,lemma~num,1
EXO,23,13,1,תזכר,תזכיר,,תזכר] תזכיר,lemma~num,1
EXO,23,15,1,צויתיך,תשמטנה,,צויתיך] תשמטנה,lemma~num,1
EXO,23,15,2,ריקם,רקים,,ריקם] רקים,lemma~num,1
EXO,23,17,1,ארון,הארון,,ארון] הארון,lemma~num,1
EXO,23,19,1,אמו,עמו,,אמו] עמו,lemma~num,1
EXO,23,19,2,ביתה,ה,,ביתה] ה,lemma~num,1
EXO,23,21,1,תמרי,תמרה,,תמרי] תמרה,lemma~num,1
EXO,23,22,1,ואיבתי,והיבתי,,ואיבתי] והיבתי,lemma~num,1
EXO,23,24,1,תשתחוה,תשתחוי,,תשתחוה] תשתחוי,lemma~num,1
EXO,23,24,2,מצבתם,מצבתיהם,,מצבתם] מצבתיהם,lemma~num,1
EXO,23,27,1,אימתי,אמיתי,,אימתי] אמיתי,lemma~num,1
EXO,23,30,1,תפרה,תפרי,,תפרה] תפרי,lemma~num,1
EXO,23,30,2,עד,ועד,,עד] ועד,lemma~num,1
EXO,23,31,1,בידכם,בידיכם,,בידכם] בידיכם,lemma~num,1
EXO,23,31,2,וממדבר,ו,,וממדבר] ו,lemma~num,1
EXO,23,31,3,וגרשתם,וגרשתים,,וגרשתם] וגרשתים,lemma~num,1
EXO,23,31,4,ישבי,יושבי,,ישבי] יושבי,lemma~num,1
EXO,23,32,1,ולאלהיהם,ולאלהים,,ולאלהיהם] ולאלהים,lemma~num,1
EXO,23,33,1,יחטיאו,לי,,יחטיאו] לי,lemma~num,1
EXO,24,1,1,והשתחויתם,ו,,והשתחויתם] ו,lemma~num,1
EXO,24,11,1,אצלי,אצילי,,אצלי] אצילי,lemma~num,1
EXO,24,12,1,לוחת,ולאלהיהם,,לוחת] ולאלהיהם,lemma~num,1
EXO,24,12,2,להורתם,להורותם,,להורתם] להורותם,lemma~num,1
EXO,24,13,1,אל,ובחים,,אל] ובחים,lemma~num,1
EXO,24,14,1,גשוב,אשוב,,גשוב] אשוב,lemma~num,1
EXO,24,16,1,על,ועל,,על] ועל,lemma+num,1
EXO,25,2,1,אל,על,,אל] על,lemma+num,1
EXO,25,5,1,תחשים,תעשים,,תחשים] תעשים,lemma~num,1
EXO,25,5,2,ועורת,ועורות,,ועורת] ועורות,lemma~num,1
EXO,25,5,3,ועורת,וערות,,ועורת] וערות,lemma~num,1
EXO,25,5,4,ועצי,י,,ועצי] י,lemma+num,1
EXO,25,12,1,האחת,האחד,,האחת] האחד,lemma~num,1
EXO,25,17,1,וחצי,ועצי,,וחצי] ועצי,lemma~num,1
EXO,25,20,1,קצתיו,קצותיו,,קצתיו] קצותיו,lemma+num,1
EXO,25,22,1,ארון,הארון,,ארון] הארון,lemma~num,1
EXO,25,26,1,לארבע,א,,לארבע] א,lemma~num,1
EXO,25,26,2,תהיינה,י,,תהיינה] י,lemma~num,1
EXO,25,27,1,עצי,ע,,עצי] ע,lemma~num,1
EXO,25,28,1,ומנקיתיו,י,,ומנקיתיו] י,lemma~num,1
EXO,25,28,2,וכפתיו,וכפותיו,,וכפתיו] וכפותיו,lemma~num,1
EXO,25,30,1,על,על,,על] על,lemma~num,1
EXO,25,31,1,ופרחיה,ופריחיה,,ופרחיה] ופריחיה,lemma~num,1
EXO,25,31,2,כפתריה,וכפתריה,,כפתריה] וכפתריה,lemma~num,1
EXO,25,31,3,גביעיה,י,,גביעיה] י,lemma~num,1
EXO,25,32,1,השני,השנית,,השני] השנית,lemma~num,1
EXO,25,32,2,קני,קנה,,קני] קנה,lemma~num,1
EXO,25,32,3,יצאים,יוצאים,,יצאים] יוצאים,lemma~num,1
EXO,25,32,4,האחד,ה,,האחד] ה,lemma+num,1
EXO,25,33,1,גבעים,נביעים,,גבעים] נביעים,lemma~num,1
EXO,25,33,2,היצאים,היוצאים,,היצאים] היוצאים,lemma~num,1
EXO,25,33,3,ופרח,ו,,ופרח] ו,lemma~num,1
EXO,25,37,1,עבר,חבר,,עבר] חבר,lemma~num,1
EXO,25,37,2,נרתיה,גירתיה,,נרתיה] גירתיה,lemma~num,1
EXO,26,1,1,ותולעת,ותלעות,,ותולעת] ותלעות,lemma+num,1
EXO,26,1,2,תעשה,יעשה,,תעשה] יעשה,lemma+num,1
EXO,26,4,1,הקצונה,הקיצונה,,הקצונה] הקיצונה,lemma~num,1
EXO,26,4,2,ללאות,ללעות,,ללאות] ללעות,lemma+num,1
EXO,26,5,1,וחמשים,ו,,וחמשים] ו,lemma+num,1
EXO,26,8,1,באמה,במאה,,באמה] במאה,lemma+num,1
EXO,26,10,1,ומתתיתיה,י,,ומתתיתיה] י,lemma~num,1
EXO,26,10,2,במאה,במאה,,במאה] במאה,lemma~num,1
EXO,26,10,3,עשתי,עשתה,,עשתי] עשתה,lemma~num,1
EXO,26,10,4,לעשתי,לעשתה,,לעשתי] לעשתה,lemma+num,1
EXO,26,11,1,בללאות,א,,בללאות] א,lemma~num,1
EXO,26,12,1,ביריעת,ביריעות,,ביריעת] ביריעות,lemma~num,1
EXO,26,12,2,אל,על,,אל] על,lemma~num,1
EXO,26,13,1,והאמה,ה,,והאמה] ה,lemma~num,1
EXO,26,13,2,יריעת,יריעות,,יריעת] יריעות,lemma~num,1
EXO,26,14,1,עורת,בללאות,,עורת] בללאות,lemma~num,1
EXO,26,19,1,האחד,האחת,,האחד] האחת,lemma~num,1
EXO,26,20,1,צפונה,תימנה,,צפונה] תימנה,lemma~num,1
EXO,26,22,1,ולירכתי,ולירכותי,,ולירכתי] ולירכותי,lemma~num,1
EXO,26,24,1,תאמים,תאימים,,תאמים] תאימים,lemma~num,1
EXO,26,25,1,האחד,האחת,,האחד] האחת,lemma~num,1
EXO,26,27,1,לירכתים,לירכותים,,לירכתים] לירכותים,lemma~num,1
EXO,26,30,1,כמשפטו,כמשפמיו,,כמשפטו] כמשפמיו,lemma~num,1
EXO,26,32,1,ארבעה,ה,,ארבעה] ה,lemma~num,1
EXO,26,35,1,בהטיבו,,,בהטיבו] ,lemma~num,1
EXO,26,35,2,שמה,ה,,שמה] ה,lemma~num,1
EXO,26,35,3,ובהעלות,ה,,ובהעלות] ה,lemma~num,1
EXO,26,35,4,יקטירנו,ו,,יקטירנו] ו,lemma~num,1
EXO,26,35,5,הגרות,הגירות,,הגרות] הגירות,lemma~num,1
EXO,26,35,6,לדרתיכם,לדרותיכם,,לדרתיכם] לדרותיכם,lemma~num,1
EXO,26,35,7,יקטירנה,י,,יקטירנה] י,lemma~num,1
EXO,26,35,8,הכפרים,הכפורים,,הכפרים] הכפורים,lemma~num,1
EXO,26,35,9,מקטר,מקטיר,,מקטר] מקטיר,lemma~num,1
EXO,26,35,10,קירתיו,קיריתו,,קירתיו] קיריתו,lemma~num,1
EXO,26,35,11,צלעתיו,צלעותיו,,צלעתיו] צלעותיו,lemma~num,1
EXO,26,36,1,האהל,ה,,האהל] ה,lemma~num,1
EXO,27,2,1,תהיינה,י,,תהיינה] י,lemma~num,1
EXO,27,2,2,פנתיו,פגנותיו,,פנתיו] פגנותיו,lemma+num,1
EXO,27,3,1,סירתיו,הכפרים,,סירתיו] הכפרים,lemma~num,1
EXO,27,3,2,ומחתיתיו,ומחתיותיו,,ומחתיתיו] ומחתיותיו,lemma~num,1
EXO,27,3,3,ומזרקתיו,ומזרקותיו,,ומזרקתיו] ומזרקותיו,lemma~num,1
EXO,27,4,1,קצתיו,קצותיו,,קצתיו] קצותיו,lemma~num,1
EXO,27,6,1,עצי,חצי,,עצי] חצי,lemma~num,1
EXO,27,8,1,לוחת,לוחות,,לוחת] לוחות,lemma~num,1
EXO,27,9,1,לפאה,אה,,לפאה] אה,lemma,1
EXO,27,9,2,לחצר,להחציר,,לחצר] להחציר,lemma~num,1
EXO,27,9,3,קלעים,ע,,קלעים] ע,lemma~num,1
EXO,27,10,1,וחשקיהם,ה,,וחשקיהם] ה,lemma~num,1
EXO,27,10,2,ועמדיו,ועמודיו,,ועמדיו] ועמודיו,lemma~num,1
EXO,27,11,1,באמה,במאה,,באמה] במאה,lemma-ambig,1
EXO,27,11,2,וחשקיהם,וחשוקיהם,,וחשקיהם] וחשוקיהם,lemma~num,1
EXO,27,11,3,עמודיהם,ועמודיהם,,עמודיהם] ועמודיהם,lemma~num,1
EXO,27,12,1,עמדיהם,עמודיהם,,עמדיהם] עמודיהם,lemma~num,1
EXO,27,12,2,חמשים,ים,,חמשים] ים,lemma~num,1
EXO,27,12,3,ורחב,וקומה,,ורחב] וקומה,lemma~num,1
EXO,27,15,1,חמש,קלעים,,חמש] קלעים,lemma~num,1
EXO,27,16,1,מעשה,מעשע,,מעשה] מעשע,lemma~num,1
EXO,27,19,1,יתדתיו,י,,יתדתיו] י,lemma~num,1
EXO,27,20,1,להעלות,ה,,להעלות] ה,lemma~num,1
EXO,27,21,1,לדרתיכם,לדרותיכם,,לדרתיכם] לדרותיכם,lemma~num,1
EXO,27,21,2,חקת,חקות,,חקת] חקות,lemma~num,1
EXO,28,2,1,בגדי,סעפימסמה,,בגדי] סעפימסמה,lemma-ambig,1
EXO,28,4,1,ומעיל,ומעאל,,ומעיל] ומעאל,lemma+num,1
EXO,28,7,1,קצתיו,קצותיו,,קצתיו] קצותיו,lemma~num,1
EXO,28,9,1,השהם,השחם,,השהם] השחם,lemma~num,1
EXO,28,10,1,השנית,י,,השנית] י,lemma~num,1
EXO,28,10,2,משמתם,משמותם,,משמתם] משמותם,lemma~num,1
EXO,28,10,3,כתולדתם,כתולדותם,,כתולדתם] כתולדותם,lemma~num,1
EXO,28,11,1,מוסבת,מוסבות,,מוסבת] מוסבות,lemma,1
EXO,28,11,2,חתם,חותם,,חתם] חותם,lemma~num,1
EXO,28,11,3,פתוחי,פתחוי,,פתוחי] פתחוי,lemma~num,1
EXO,28,11,4,משבצות,משבוצות,,משבצות] משבוצות,lemma~num,1
EXO,28,12,1,כתפתיו,כתפותיו,,כתפתיו] כתפותיו,lemma~num,1
EXO,28,15,1,תעשנו,תעשינו,,תעשנו] תעשינו,lemma~num,1
EXO,28,18,1,נפך,נפג,,נפך] נפג,lemma~num,1
EXO,28,18,2,ויהלם,ויחלם,,ויהלם] ויחלם,lemma~num,1
EXO,28,20,1,במלאתם,גפך,,במלאתם] גפך,lemma~num,1
EXO,28,20,2,מוסבת,מוסבות,,מוסבת] מוסבות,lemma~num,1
EXO,28,21,1,חתם,מותם,,חתם] מותם,lemma,1
EXO,28,21,2,פתוחי,פתחוי,,פתוחי] פתחוי,lemma~num,1
EXO,28,21,3,תהיינה,י,,תהיינה] י,lemma~num,1
EXO,28,24,1,עבתות,העבתות,,עבתות] העבתות,lemma~num,1
EXO,28,26,1,עבר,חבר,,עבר] חבר,lemma~num,1
EXO,28,28,1,יזח,יזה,,יזח] יזה,lemma~num,1
EXO,28,28,2,בפתיל,י,,בפתיל] י,lemma~num,1
EXO,28,29,1,על,אל,,על] אל,lemma~num,1
EXO,28,30,1,התמים,חתאמים,,התמים] חתאמים,lemma~num,1
EXO,28,30,2,הארים,האורים,,הארים] האורים,lemma~num,1
EXO,28,32,1,תחרא,תחרה,,תחרא] תחרה,lemma~num,1
EXO,28,35,1,ובצאתו,ו,,ובצאתו] ו,lemma~num,1
EXO,28,38,1,יקדישו,י,,יקדישו] י,lemma~num,1
EXO,28,38,2,מצח,מצא,,מצח] מצא,lemma~num,1
EXO,28,38,3,מצחו,מצאו,,מצחו] מצאו,lemma~num,1
EXO,28,38,4,מתנות,ו,,מתנות] ו,lemma~num,1
EXO,28,39,1,הכתנת,הכיתגת,,הכתנת] הכיתגת,lemma~num,1
EXO,28,40,1,כיתנת,כיתנות,,כיתנת] כיתנות,lemma~num,1
EXO,28,40,2,ולתפארת,ולהתפארת,,ולתפארת] ולהתפארת,lemma+num,1
EXO,28,40,3,אבנטים,אבניטים,,אבנטים] אבניטים,lemma~num,1
EXO,28,41,1,ידם,אתם,,ידם] אתם,lemma~num,1
EXO,28,43,1,חקת,חקות,,חקת] חקות,lemma~num,1
EXO,29,2,1,תמימם,תמימים,,תמימם] תמימים,lemma~num,1
EXO,29,2,2,בללות,בלולת,,בללות] בלולת,lemma~num,1
EXO,29,3,1,האילים,י,,האילים] י,lemma~num,1
EXO,29,7,1,על,אל,,על] אל,lemma+num,1
EXO,29,8,1,כיתנת,כיתנות,,כיתנת] כיתנות,lemma~num,1
EXO,29,9,1,וחבשת,על,,וחבשת] על,lemma~num,1
EXO,29,9,2,אבנטים,אבניטים,,אבנטים] אבניטים,lemma~num,1
EXO,29,13,1,הכליות,י,,הכליות] י,lemma~num,1
EXO,29,13,2,את,ואת,,את] ואת,lemma~num,1
EXO,29,15,1,האיל,החיל,,האיל] החיל,lemma~num,1
EXO,29,17,1,וכרעיו,וכורעיו,,וכרעיו] וכורעיו,lemma~num,1
EXO,29,18,1,המזבחה,ה,,המזבחה] ה,lemma~num,1
EXO,29,20,1,הימנית,הימינית,,הימנית] הימינית,lemma~num,1
EXO,29,23,1,אחת,אחד,,אחת] אחד,lemma~num,1
EXO,29,23,2,מסל,ו,,מסל] ו,lemma~num,1
EXO,29,27,1,חוה,חוי,,חוה] חוי,lemma~num,1
EXO,29,32,1,יאכלו,ו,,יאכלו] ו,lemma~num,1
EXO,29,34,1,הבקר,ה,,הבקר] ה,lemma~num,1
EXO,29,36,1,חטאת,החטאת,,חטאת] החטאת,lemma~num,1
EXO,29,36,2,הכפרים,הכפורים,,הכפרים] הכפורים,lemma~num,1
EXO,29,40,1,רבעית,רביעית,,רבעית] רביעית,lemma~num,1
EXO,29,41,1,וכנסכו,וכנסכיו,,וכנסכו] וכנסכיו,lemma~num,1
EXO,29,42,1,שמה,ה,,שמה] ה,lemma~num,1
EXO,29,42,2,לדרתיכם,לדורתיכם,,לדרתיכם] לדורתיכם,lemma+num,1
EXO,30,12,1,כפר,כופר,,כפר] כופר,lemma~num,1
EXO,30,15,1,והדל,וחדל,,והדל] וחדל,lemma~num,1
EXO,30,16,1,הכפרים,ונקדש,,הכפרים] ונקדש,lemma~num,1
EXO,30,16,2,נפשתיכם,נפשותיכם,,נפשתיכם] נפשותיכם,lemma+num,1
EXO,30,16,3,נפשתיכם,בפשותיכם,,נפשתיכם] בפשותיכם,lemma~num,1
EXO,30,21,1,לדרתם,לדורתם,,לדרתם] לדורתם,lemma+num,1
EXO,30,23,1,וקנה,וקני,,וקנה] וקני,lemma~num,1
EXO,30,23,2,מר,מרדרור,,מר] מרדרור,lemma~num,1
EXO,30,31,1,לדרתיכם,לדורתיכם,,לדרתיכם] לדורתיכם,lemma~num,1
EXO,30,33,1,ואשר,אשר,,ואשר] אשר,lemma~num,1
EXO,30,33,2,ירקח,ירקע,,ירקח] ירקע,lemma~num,1
EXO,30,36,1,שמה,ה,,שמה] ה,lemma~num,1
EXO,31,2,1,אורי,,,אורי] ,lemma+num,1
EXO,31,5,1,מלאכה,א,,מלאכה] א,lemma+num,1
EXO,31,6,1,אחיסמך,סמך,,אחיסמך] סמך,lemma+num,1
EXO,31,6,2,אהליאב,האליאב,,אהליאב] האליאב,lemma+num,1
EXO,31,7,1,הארון,ה,,הארון] ה,lemma~num,1
EXO,31,10,1,השרד,השרת,,השרד] השרת,lemma~num,1
EXO,31,13,1,שבתתי,מלאכה,,שבתתי] מלאכה,lemma~num,1
EXO,31,14,1,מלאכה,א,,מלאכה] א,lemma~num,1
EXO,31,15,1,מלאכה,א,,מלאכה] א,lemma~num,1
EXO,31,16,1,לדרתם,לדורתם,,לדרתם] לדורתם,lemma~num,1
EXO,31,18,1,ככלתו,ככלותו,,ככלתו] ככלותו,lemma~num,1
EXO,31,18,2,כתבים,כתובים,,כתבים] כתובים,lemma~num,1
EXO,31,18,3,לוחת,לוחות,,לוחת] לוחות,lemma~num,1
EXO,32,2,1,והביאו,ויביאו,,והביאו] ויביאו,lemma~num,1
EXO,32,2,2,ובנתיכם,ובנותיכם,,ובנתיכם] ובנותיכם,lemma~num,1
EXO,32,3,1,ויביאו,והביאו,,ויביאו] והביאו,lemma~num,1
EXO,32,4,1,בחרט,בהרט,,בחרט] בהרט,lemma~num,1
EXO,32,6,1,לצחק,א,,לצחק] א,lemma~num,1
EXO,32,6,2,ויגשו,ייגישו,,ויגשו] ייגישו,lemma~num,1
EXO,32,8,1,מהר,מחר,,מהר] מחר,lemma~num,1
EXO,32,10,1,התאנף,התנאף,,התאנף] התנאף,lemma~num,1
EXO,32,11,1,בכח,בכוח,,בכח] בכוח,lemma~num,1
EXO,32,12,1,הוציאם,הציאהם,,הוציאם] הציאהם,lemma~num,1
EXO,32,13,1,הרבה,הרבא,,הרבה] הרבא,lemma~num,1
EXO,32,13,2,לעלם,לעולם,,לעלם] לעולם,lemma~num,1
EXO,32,15,1,לוחת,גם,,לוחת] גם,lemma~num,1
EXO,32,15,2,לוחת,לוחות,,לוחת] לוחות,lemma~num,1
EXO,32,15,3,כתבים,כתובים,,כתבים] כתובים,lemma~num,1
EXO,32,16,1,והלוחת,והלוחות,,והלוחת] והלוחות,lemma+num,1
EXO,32,16,2,הלוחת,הלחות,,הלוחת] הלחות,lemma~num,1
EXO,32,16,3,הוא,והוא,,הוא] והוא,lemma~num,1
EXO,32,18,1,ענות,לוחות,,ענות] לוחות,lemma~num,1
EXO,32,33,1,מי,מאשר,,מי] מאשר,lemma+num,1
EXO,32,33,2,מספרך,מאספרך,,מספרך] מאספרך,lemma+num,1
EXO,32,34,1,פקודי,,,פקודי] ,lemma+num,1
EXO,33,1,1,העלית,ואעקי,,העלית] ואעקי,lemma~num,1
EXO,33,2,1,והחתי,מספרך,,והחתי] מספרך,lemma~num,1
EXO,33,2,2,והאמרי,האמרי,,והאמרי] האמרי,lemma+num,1
EXO,33,2,3,והגרגשי,הגרגשי,,והגרגשי] הגרגשי,lemma~num,1
EXO,33,4,1,ויתאבלו,ויתבאלו,,ויתאבלו] ויתבאלו,lemma~num,1
EXO,33,4,2,הרע,הרעה,,הרע] הרעה,lemma+num,1
EXO,33,5,1,וכליתך,וכלתיך,,וכליתך] וכלתיך,lemma~num,1
EXO,33,6,1,חורב,חוריב,,חורב] חוריב,lemma+num,1
EXO,33,7,1,הרחק,החתי,,הרחק] החתי,lemma+num,1
EXO,33,8,1,אל,למשה,,אל] למשה,lemma~num,1
EXO,33,8,2,והביטו,י,,והביטו] י,lemma~num,1
EXO,33,8,3,כצאת,כבוא,,כצאת] כבוא,lemma+num,1
EXO,33,10,1,עמד,עמוד,,עמד] עמוד,lemma~num,1
EXO,33,10,2,וראו,ו,,וראו] ו,lemma~num,1
EXO,33,12,1,העל,העלה,,העל] העלה,lemma~num,1
EXO,33,13,1,מצאתי,אקי,,מצאתי] אקי,lemma~num,1
EXO,33,13,2,הודעני,הודיעני,,הודעני] הודיעני,lemma~num,1
EXO,33,15,1,הלכים,ההלכים,,הלכים] ההלכים,lemma~num,1
EXO,33,16,1,אפו,אפוא,,אפו] אפוא,lemma~num,1
EXO,33,17,1,אל,לרעהו,,אל] לרעהו,lemma~num,1
EXO,33,18,1,הראני,הריאגי,,הראני] הריאגי,lemma~num,1
EXO,33,19,1,אעביר,י,,אעביר] י,lemma~num,1
EXO,33,22,1,בנקירות,י,,בנקירות] י,lemma~num,1
EXO,33,23,1,והסרתי,והסירתי,,והסרתי] והסירתי,lemma~num,1
EXO,34,1,1,לוחת,,,לוחת] ,lemma+num,1
EXO,34,1,2,הלוחות,ו,,הלוחות] ו,lemma~num,1
EXO,34,2,1,ועלית,בנקירות,,ועלית] בנקירות,lemma~num,1
EXO,34,2,2,על,אל,,על] אל,lemma~num,1
EXO,34,4,1,לוחת,לוחות,,לוחת] לוחות,lemma~num,1
EXO,34,5,1,ויתיצב,י,,ויתיצב] י,lemma~num,1
EXO,34,6,1,ויעבר,ויעביר,,ויעבר] ויעביר,lemma~num,1
EXO,34,7,1,רבעים,רביעים,,רבעים] רביעים,lemma,1
EXO,34,7,2,שלשים,שלישים,,שלשים] שלישים,lemma~num,1
EXO,34,7,3,על,ועל,,על] ועל,lemma~num,1
EXO,34,9,1,ולחטאתנו,ולחטאתינו,,ולחטאתנו] ולחטאתינו,lemma~num,1
EXO,34,9,2,לעוננו,לעוניני,,לעוננו] לעוניני,lemma~num,1
EXO,34,10,1,נפלאות,ו,,נפלאות] ו,lemma~num,1
EXO,34,13,1,ואשריהם,ואשיריהם,,ואשריהם] ואשיריהם,lemma~num,1
EXO,34,14,1,תשתחוה,תשתחוי,,תשתחוה] תשתחוי,lemma~num,1
EXO,34,16,1,מבנתיו,מבנותיו,,מבנתיו] מבנותיו,lemma~num,1
EXO,34,18,1,צויתך,צויתיך,,צויתך] צויתיך,lemma~num,1
EXO,34,19,1,תזכר,תזכיר,,תזכר] תזכיר,lemma~num,1
EXO,34,23,1,מצבתיהם,מצבותיהם,,מצבתיהם] מצבותיהם,lemma~num,1
EXO,34,23,2,מזבחתיהם,מזבחותיהם,,מזבחתיהם] מזבחותיהם,lemma~num,1
EXO,34,24,1,לראות,,,לראות] ,lemma~num,1
EXO,34,24,2,בעלותך,בהעלותך,,בעלותך] בהעלותך,lemma~num,1
EXO,34,24,3,והרחבתי,אשת,,והרחבתי] אשת,lemma~num,1
EXO,34,24,4,אוריש,י,,אוריש] י,lemma+num,1
EXO,34,26,1,ביתה,ה,,ביתה] ה,lemma+num,1
EXO,34,28,1,הלוחת,אוריש,,הלוחת] אוריש,lemma~num,1
EXO,34,29,1,לוחת,לוחות,,לוחת] לוחות,lemma~num,1
EXO,35,1,1,את,אואת,,את] אואת,lemma+num,1
EXO,35,1,2,את,סואת,,את] סואת,lemma+num,1
EXO,35,1,3,את,ואת,,את] ואת,lemma+num,1
EXO,35,2,1,מלאכה,א,,מלאכה] א,lemma~num,1
EXO,35,3,1,מושבתיכם,מושבותיכם,,מושבתיכם] מושבותיכם,lemma~num,1
EXO,35,5,1,את,ואת,,את] ואת,lemma~num,1
EXO,35,7,1,ועורת,ועורות,,ועורת] ועורות,lemma~num,1
EXO,35,11,1,בריחיו,י,,בריחיו] י,lemma~num,1
EXO,35,11,2,עמדיו,עמודיו,,עמדיו] עמודיו,lemma~num,1
EXO,35,14,1,ואת,אקו,,ואת] אקו,lemma+num,1
EXO,35,15,1,מסך,המסך,,מסך] המסך,lemma~num,1
EXO,35,17,1,החצר,החציר,,החצר] החציר,lemma~num,1
EXO,35,17,2,מסך,המסך,,מסך] המסך,lemma~num,1
EXO,35,18,1,החצר,החציר,,החצר] החציר,lemma~num,1
EXO,35,21,1,למלאכת,א,,למלאכת] א,lemma~num,1
EXO,35,22,1,הביא,היביא,,הביא] היביא,lemma~num,1
EXO,35,23,1,ועורת,ועורות,,ועורת] ועורות,lemma~num,1
EXO,35,24,1,למלאכת,א,,למלאכת] א,lemma~num,1
EXO,35,25,1,ויביאו,והביאו,,ויביאו] והביאו,lemma~num,1
EXO,35,28,1,ואת,את,,ואת] את,lemma~num,1
EXO,35,29,1,המלאכה,א,,המלאכה] א,lemma~num,1
EXO,35,30,1,אורי,חורי,,אורי] חורי,lemma~num,1
EXO,35,33,1,מלאכת,א,,מלאכת] א,lemma~num,1
EXO,35,34,1,ואהליאב,ואהלאיב,,ואהליאב] ואהלאיב,lemma+num,1
EXO,36,1,1,ואהליאב,ואלהיאב,,ואהליאב] ואלהיאב,lemma+num,1
EXO,36,2,1,אהליאב,א,,אהליאב] א,lemma~num,1
EXO,36,3,1,למלאכת,א,,למלאכת] א,lemma~num,1
EXO,36,4,1,ויבאו,ויביאו,,ויבאו] ויביאו,lemma~num,1
EXO,36,4,2,מלאכת,א,,מלאכת] א,lemma~num,1
EXO,36,6,1,ויעברו,ויעבירו,,ויעברו] ויעבירו,lemma~num,1
EXO,36,6,2,מהביא,ה,,מהביא] ה,lemma~num,1
EXO,36,6,3,ואשה,אשה,,ואשה] אשה,lemma~num,1
